latitude,longitude,Species richness
40.37104919,-7.630235912,25
48.77521451,16.6947602,15
-0.643527585,-90.32605601,11
-1.143527504,103.5655796,12
41.74396563,24.144759,33
48.77729784,16.6947602,18
41.76479896,24.14267567,77
-1.143527504,103.567663,17
18.27313606,-97.48647154,21
-40.66018785,-72.16564225,17
42.60229883,23.26975914,46
-3.522693791,28.96559157,31
40.1002159,40.56558971,36
-2.678943926,12.77392749,2
52.66063055,23.60725909,44
20.12105243,99.68433025,93
67.48146152,86.4364157,4
55.18354682,40.22183976,21
42.12313224,23.48434244,38
54.78771355,43.43642258,26
19.07521926,99.08224701,18
-21.21227429,-175.1531258,22
44.36896521,-74.49897521,41
42.58563217,23.28434247,15
42.5877155,23.23017582,57
44.16688191,-111.071886,19
18.27105272,-97.48855487,31
60.63979594,-151.080213,37
44.38354854,-74.1385586,29
61.86062908,-6.832319373,81
41.61688232,24.66559225,19
78.02104316,13.9676773,12
42.58979883,23.22184248,24
54.88771353,-6.546902752,33
36.56063313,-5.594819571,39
68.31896138,19.85725969,26
53.33354711,35.29475722,29
42.5752155,23.20309249,10
42.60229883,23.23017582,20
35.56063329,-5.594819571,34
60.47104597,-150.698963,41
-1.143527504,103.5655796,14
18.78563597,99.23849699,16
55.17729682,40.2114231,20
52.65646389,15.87184366,45
53.4210471,48.03433851,37
67.44604485,86.70933233,20
51.60438072,14.26559392,22
46.27104824,-86.64688994,34
-0.64769425,-90.32813935,28
-1.235194157,103.6197463,15
54.08146366,156.2864045,28
52.9856305,46.45933877,17
18.3835527,-97.4781382,20
41.62104899,24.67809225,42
42.14813224,23.78850906,38
42.65438215,-8.9552357,16
52.79813053,6.396845177,27
64.28354536,100.1843302,88
-0.643527585,-90.33230601,14
-40.76643783,-72.21355891,10
42.77938213,24.61767559,1
-0.643527585,-90.32813935,13
-7.108109884,107.8259956,41
41.67938231,23.46975911,25
41.69604897,23.48434244,37
17.11896957,-96.35105505,18
41.7168823,23.46767578,20
55.17938015,40.2176731,25
53.1877138,18.30934327,51
42.77313214,24.25934232,56
42.22938222,23.3489258,11
34.91896673,-77.08855813,45
-1.143527504,103.567663,13
42.00646559,23.9364257,26
5.68563807,-53.76981186,60
42.14813224,23.78850906,37
42.66271549,-8.967735698,17
42.58563217,23.24684248,23
54.06271366,37.59267352,22
42.60229883,23.25934248,20
53.33771378,-2.869820007,15
46.98563146,-92.8885556,38
41.70438231,23.50725911,42
52.64396389,157.4489043,21
41.67938231,23.46975911,25
30.31688413,130.5093253,1
52.91479718,-2.771903356,14
-1.639360759,121.7072434,36
50.27521427,-63.61356029,42
42.15438223,23.77392573,33
41.78771563,24.13225901,30
-0.643527585,-90.32397268,13
-1.143527504,103.5655796,9
60.75229593,-135.1281322,62
48.77521451,16.69684353,7
28.78563437,-17.80731762,4
53.6356304,-2.842736678,19
-1.143527504,103.5697463,13
53.3835471,156.6947378,21
43.44604869,-7.515652597,36
-42.3997709,173.5551518,24
41.59188232,24.44684229,19
52.63146389,21.4676761,37
42.9918821,-8.001069186,10
53.76063038,156.5614045,18
18.3960527,-97.4718882,23
19.53355252,-101.6989709,60
-18.94977466,48.45100511,51
34.92105006,136.0801578,40
60.23979601,-151.3739629,22
-1.143527504,103.5655796,14
